time_ms,2nd order (accel-bounded)_case1,3rd order (jerk-bounded)_case1,4th order (snap-bounded)_case1,4th order, tight snap (20000)_case1,2nd order (accel-bounded)_case3b,3rd order (jerk-bounded)_case3b,4th order (snap-bounded)_case3b,4th order, tight snap (20000)_case3b
28.300,1035934.409,995362.596,853589.107,230775.772,-12670.112,-3054.049,-8153.114,-723.152
28.400,1037021.066,995959.520,856928.988,233073.729,-11116.333,-2929.478,-7917.742,-472.362
28.500,1038109.257,996560.835,860224.017,235380.385,-9493.499,-2801.818,-7667.767,-213.563
28.600,1039198.723,997166.766,863474.111,237695.539,-7815.588,-2671.799,-7405.613,50.854
28.700,1040289.207,997777.526,866679.216,240018.984,-6096.929,-2540.175,-7133.760,318.470
28.800,1041380.456,998393.314,869839.302,242350.512,-4352.084,-2407.707,-6854.727,586.848
28.900,1042472.225,999014.315,872954.367,244689.910,-2595.726,-2275.165,-6571.046,853.565
29.000,1043564.270,999640.701,876024.436,247036.959,-842.517,-2143.318,-6285.246,1116.228
29.100,1044656.354,1000272.631,879049.559,249391.442,893.018,-2012.925,-5999.830,1372.494
29.200,1045748.245,1000910.250,882029.811,251753.133,2596.603,-1884.734,-5717.255,1620.098
29.300,1046839.715,1001553.693,884965.293,254121.808,4254.345,-1759.472,-5439.912,1856.867
29.400,1047930.542,1002203.080,887856.132,256497.238,5852.847,-1637.838,-5170.108,2080.741
29.500,1049020.508,1002858.521,890702.477,258879.191,7379.336,-1520.502,-4910.047,2289.787
29.600,1050109.402,1003520.114,893504.503,261267.435,8821.775,-1408.093,-4661.813,2482.221
29.700,1051197.015,1004187.946,896262.407,263661.734,10168.968,-1301.200,-4427.353,2656.414
29.800,1052283.148,1004862.091,898976.411,266061.853,11410.656,-1200.364,-4208.462,2810.909
29.900,1053367.603,1005542.615,901646.757,268467.552,12537.590,-1106.073,-4006.774,2944.431
30.000,1054450.188,1006229.571,904273.710,270878.593,13541.607,-1018.761,-3823.742,3055.892
30.100,1055530.719,1006923.005,906857.556,273294.734,14415.683,-938.802,-3660.634,3144.404
30.200,1056609.014,1007622.950,909398.600,275715.735,15153.981,-866.509,-3518.523,3209.276
30.300,1057684.899,1008329.431,911897.170,278141.354,15751.888,-802.130,-3398.278,3250.026
30.400,1058758.203,1009042.464,914353.611,280571.348,16206.033,-745.845,-3300.559,3266.376
30.500,1059828.761,1009762.055,916768.286,283005.475,16514.305,-697.769,-3225.815,3258.252
30.600,1060896.415,1010488.202,919141.578,285443.492,16675.848,-657.945,-3174.283,3225.787
30.700,1061961.011,1011220.894,921473.885,287885.156,16691.055,-626.349,-3145.984,3169.308
30.800,1063022.399,1011960.113,923765.623,290330.226,16561.545,-602.891,-3140.729,3089.342
30.900,1064080.436,1012705.833,926017.222,292778.459,16290.128,-587.411,-3158.122,2986.596
31.000,1065134.984,1013458.018,928229.128,295229.615,15880.770,-579.689,-3197.563,2861.960
31.100,1066185.910,1014216.628,930401.802,297683.452,15338.538,-579.440,-3258.256,2716.490
31.200,1067233.086,1014981.614,932535.716,300139.732,14669.541,-586.320,-3339.217,2551.398
31.300,1068276.390,1015752.921,934631.357,302598.215,13880.863,-599.931,-3439.287,2368.048
31.400,1069315.703,1016530.488,936689.224,305058.666,12980.490,-619.822,-3557.140,2167.940
31.500,1070350.914,1017314.246,938709.826,307520.847,11977.230,-645.496,-3691.298,1952.701
31.600,1071381.914,1018104.123,940693.684,309984.525,10880.647,-676.412,-3840.146,1724.070
31.700,1072408.602,1018900.037,942641.326,312449.467,9700.983,-711.993,-4001.945,1483.887
31.800,1073430.879,1019701.906,944553.294,314915.442,8449.078,-751.627,-4174.849,1234.070
31.900,1074448.653,1020509.638,946430.134,317382.221,7136.278,-794.680,-4356.923,976.607
32.000,1075461.837,1021323.138,948272.403,319849.576,5774.346,-840.493,-4546.157,713.534
32.100,1076470.346,1022142.308,950080.663,322317.283,4375.354,-888.392,-4740.489,446.920
32.200,1077474.102,1022967.043,951855.484,324785.118,2951.590,-937.696,-4937.818,178.850
32.300,1078473.032,1023797.235,953597.440,327252.861,1515.448,-987.716,-5136.026,-88.595
32.400,1079467.066,1024632.772,955307.113,329720.294,79.332,-1037.764,-5332.995,-353.352
32.500,1080456.140,1025473.538,956985.088,332187.200,-1344.454,-1087.163,-5526.626,-613.394
32.600,1081440.193,1026319.414,958631.953,334653.366,-2743.807,-1135.244,-5714.857,-866.753
32.700,1082419.169,1027170.277,960248.301,337118.582,-4106.934,-1181.360,-5895.682,-1111.529
32.800,1083393.017,1028026.001,961834.727,339582.638,-5422.451,-1224.884,-6067.165,-1345.914
32.900,1084361.690,1028886.458,963391.830,342045.330,-6679.488,-1265.220,-6227.460,-1568.205
33.000,1085325.143,1029751.517,964920.208,344506.455,-7867.783,-1301.806,-6374.824,-1776.818
33.100,1086283.337,1030621.045,966420.463,346965.813,-8977.770,-1334.115,-6507.631,-1970.303
33.200,1087236.238,1031494.905,967893.195,349423.207,-10000.657,-1361.664,-6624.386,-2147.352
33.300,1088183.815,1032372.961,969339.005,351878.443,-10928.495,-1384.015,-6723.737,-2306.814
33.400,1089126.038,1033255.072,970758.496,354331.330,-11754.238,-1400.780,-6804.489,-2447.697
33.500,1090062.886,1034141.097,972152.268,356781.681,-12471.791,-1411.621,-6865.606,-2569.178
33.600,1090994.337,1035030.894,973520.919,359229.310,-13076.051,-1416.255,-6906.228,-2670.606
33.700,1091920.375,1035924.319,974865.047,361674.035,-13562.941,-1414.456,-6925.670,-2751.508
33.800,1092840.988,1036821.228,976185.249,364115.678,-13929.424,-1406.057,-6923.431,-2811.588
33.900,1093756.165,1037721.473,977482.116,366554.063,-14173.523,-1390.946,-6899.195,-2850.726
34.000,1094665.901,1038624.909,978756.239,368989.018,-14294.315,-1369.075,-6852.833,-2868.980
34.100,1095570.192,1039531.389,980008.205,371420.374,-14291.931,-1340.451,-6784.405,-2866.580
34.200,1096469.039,1040440.764,981238.597,373847.965,-14167.535,-1305.144,-6694.160,-2843.923
34.300,1097362.444,1041352.887,982447.994,376271.629,-13923.300,-1263.280,-6582.532,-2801.572
34.400,1098250.414,1042267.610,983636.971,378691.206,-13562.378,-1215.040,-6450.134,-2740.241
34.500,1099132.959,1043184.786,984806.099,381106.539,-13088.852,-1160.661,-6297.750,-2660.793
34.600,1100010.090,1044104.265,985955.942,383517.477,-12507.695,-1100.432,-6126.332,-2564.226
34.700,1100881.821,1045025.901,987087.062,385923.870,-11824.710,-1034.688,-5936.985,-2451.668
34.800,1101748.171,1045949.546,988200.012,388325.571,-11046.470,-963.812,-5730.964,-2324.360
34.900,1102609.159,1046875.055,989295.342,390722.437,-10180.257,-888.227,-5509.655,-2183.648
35.000,1103464.808,1047802.280,990373.594,393114.329,-9234.008,-808.393,-5274.567,-2030.977
35.100,1104315.142,1048731.078,991435.305,395501.110,-8216.251,-724.807,-5027.318,-1867.872
35.200,1105160.189,1049661.303,992481.005,397882.646,-7136.034,-637.991,-4769.619,-1695.931
35.300,1105999.978,1050592.813,993511.217,400258.809,-6002.852,-548.493,-4503.260,-1516.811
35.400,1106834.540,1051525.466,994526.458,402629.471,-4826.565,-456.881,-4230.097,-1332.210
35.500,1107663.909,1052459.120,995527.237,404994.509,-3617.316,-363.737,-3952.031,-1143.860
35.600,1108488.121,1053393.637,996514.057,407353.802,-2385.444,-269.652,-3670.996,-953.505
35.700,1109307.213,1054328.878,997487.411,409707.233,-1141.402,-175.222,-3388.940,-762.893
35.800,1110121.225,1055264.706,998447.787,412054.688,104.338,-81.043,-3107.809,-573.756
35.900,1110930.197,1056200.986,999395.664,414396.056,1341.365,12.295,-2829.532,-387.799
36.000,1111734.173,1057137.586,1000331.514,416731.229,2559.423,104.213,-2556.004,-206.688
36.100,1112533.196,1058074.373,1001255.799,419060.103,3748.501,194.147,-2289.070,-32.029
36.200,1113327.313,1059011.218,1002168.976,421382.576,4898.922,281.550,-2030.510,134.635
36.300,1114116.571,1059947.993,1003071.491,423698.549,6001.427,365.903,-1782.025,291.848
36.400,1114901.018,1060884.571,1003963.782,426007.926,7047.258,446.712,-1545.222,438.242
36.500,1115680.705,1061820.829,1004846.281,428310.616,8028.234,523.515,-1321.604,572.558
36.600,1116455.682,1062756.644,1005719.409,430606.527,8936.815,595.888,-1112.554,693.650
36.700,1117226.002,1063691.898,1006583.580,432895.574,9766.164,663.443,-919.326,800.501
36.800,1117991.718,1064626.471,1007439.198,435177.671,10510.198,725.833,-743.037,892.223
36.900,1118752.885,1065560.250,1008286.659,437452.738,11163.629,782.756,-584.658,968.073
37.000,1119509.557,1066493.120,1009126.350,439720.696,11721.999,833.956,-445.002,1027.449
37.100,1120261.792,1067424.971,1009958.651,441981.470,12181.710,879.223,-324.723,1069.901
37.200,1121009.646,1068355.694,1010783.931,444234.986,12540.043,918.397,-224.308,1095.128
37.300,1121753.177,1069285.182,1011602.552,446481.174,12795.165,951.365,-144.075,1102.982
37.400,1122492.444,1070213.333,1012414.866,448719.965,12946.137,978.066,-84.170,1093.466
37.500,1123227.504,1071140.045,1013221.217,450951.296,12992.907,998.488,-44.569,1066.731
37.600,1123958.419,1072065.219,1014021.939,453175.103,12936.295,1012.668,-25.077,1023.076
37.700,1124685.247,1072988.758,1014817.359,455391.325,12777.979,1020.692,-25.335,962.939
37.800,1125408.050,1073910.568,1015607.795,457599.905,12520.463,1022.692,-44.821,886.895
37.900,1126126.888,1074830.559,1016393.555,459800.788,12167.046,1018.846,-82.859,795.648
38.000,1126841.823,1075748.640,1017174.939,461993.920,11721.780,1009.381,-138.623,690.023
38.100,1127552.916,1076664.727,1017952.239,464179.251,11189.427,994.561,-211.147,570.958
38.200,1128260.229,1077578.734,1018725.738,466356.732,10575.406,974.697,-299.339,439.493
38.300,1128963.823,1078490.581,1019495.710,468526.317,9885.740,950.135,-401.982,296.767
38.400,1129663.761,1079400.189,1020262.421,470687.960,9127.010,921.256,-517.754,144.001
38.500,1130360.104,1080307.481,1021026.129,472841.622,8306.299,888.476,-645.238,-17.506
38.600,1131052.915,1081212.384,1021787.083,474987.260,7431.141,852.235,-782.931,-186.390
38.700,1131742.256,1082114.828,1022545.523,477124.838,6509.457,813.000,-929.262,-361.235
38.800,1132428.188,1083014.742,1023301.683,479254.319,5549.486,771.258,-1082.601,-540.585
38.900,1133110.773,1083912.062,1024055.787,481375.669,4559.721,727.510,-1241.275,-722.958
39.000,1133790.074,1084806.724,1024808.051,483488.856,3548.834,682.271,-1403.583,-906.858
39.100,1134466.150,1085698.667,1025558.685,485593.849,2525.604,636.063,-1567.810,-1090.794
39.200,1135139.065,1086587.832,1026307.888,487690.619,1498.844,589.411,-1732.242,-1273.286
39.300,1135808.878,1087474.164,1027055.854,489779.141,477.330,542.837,-1895.181,-1452.886
39.400,1136475.650,1088357.608,1027802.768,491859.387,-530.276,496.859,-2054.957,-1628.183
39.500,1137139.441,1089238.115,1028548.807,493931.336,-1515.497,451.984,-2209.950,-1797.819
39.600,1137800.312,1090115.634,1029294.142,495994.964,-2470.116,408.705,-2358.596,-1960.500
39.700,1138458.321,1090990.121,1030038.936,498050.251,-3386.248,367.496,-2499.400,-2115.002
39.800,1139113.528,1091861.530,1030783.343,500097.178,-4256.403,328.812,-2630.953,-2260.186
39.900,1139765.991,1092729.821,1031527.513,502135.727,-5073.556,293.079,-2751.939,-2395.003
40.000,1140415.768,1093594.955,1032271.587,504165.883,-5831.199,260.695,-2861.145,-2518.501
40.100,1140862.917,1094456.361,1033015.699,506187.630,-6723.406,231.494,-2957.472,-2629.836
40.200,1140907.494,1095311.338,1033759.964,508200.954,-7944.871,203.138,-3039.951,-2728.273
40.300,1140549.670,1096156.654,1034504.475,510205.844,-9487.593,172.746,-3107.760,-2813.191
40.400,1139789.905,1096989.081,1035249.295,512202.289,-11338.619,137.465,-3160.230,-2884.090
40.500,1138629.115,1097805.400,1035994.463,514190.278,-13479.709,94.512,-3196.851,-2940.589
40.600,1137068.791,1098602.401,1036739.990,516169.802,-15888.119,41.216,-3217.273,-2982.432
40.700,1135111.067,1099376.891,1037485.861,518140.855,-18537.570,-24.955,-3221.307,-3009.483
40.800,1132758.762,1100125.700,1038232.038,520103.429,-21398.975,-106.360,-3208.924,-3021.730
40.900,1130015.394,1100845.682,1038978.454,522057.518,-24440.893,-205.166,-3180.258,-3019.280
41.000,1126885.191,1101533.726,1039725.018,524003.118,-27629.872,-323.325,-3135.596,-3002.358
41.100,1123373.085,1102186.759,1040471.615,525940.225,-30930.791,-462.550,-3075.381,-2971.302
41.200,1119484.701,1102801.750,1041218.104,527868.836,-34307.237,-624.300,-3000.201,-2926.560
41.300,1115226.336,1103375.719,1041964.320,529788.950,-37721.922,-809.765,-2910.783,-2868.683
41.400,1110604.927,1103905.740,1042710.076,531700.564,-41137.086,-1019.854,-2807.988,-2798.317
41.500,1105628.018,1104388.946,1043455.160,533603.678,-44514.908,-1255.189,-2692.798,-2716.204
41.600,1100303.722,1104822.534,1044199.338,535498.293,-47817.883,-1516.094,-2566.309,-2623.167
41.700,1094640.677,1105203.769,1044942.354,537384.408,-51009.189,-1802.598,-2429.720,-2520.111
41.800,1088648.002,1105529.990,1045683.930,539262.027,-54053.038,-2114.431,-2284.325,-2408.016
41.900,1082335.254,1105798.610,1046423.768,541131.150,-56915.004,-2451.031,-2131.498,-2287.925
42.000,1075712.382,1106007.123,1047161.547,542991.781,-59562.337,-2811.547,-1972.681,-2160.938
42.100,1068789.680,1106153.104,1047896.929,544843.922,-61964.254,-3194.852,-1809.372,-2028.203
42.200,1061577.742,1106234.213,1048629.556,546687.578,-64092.208,-3599.553,-1643.112,-1890.904
42.300,1054087.423,1106248.198,1049359.051,548522.752,-65920.126,-4024.010,-1475.470,-1750.255
42.400,1046329.792,1106192.895,1050085.020,550349.450,-67424.625,-4466.346,-1308.029,-1607.485
42.500,1038316.092,1106066.229,1050807.050,552167.675,-68585.200,-4924.471,-1142.375,-1463.834
42.600,1030057.703,1105866.218,1051524.714,553977.434,-69384.380,-5396.100,-980.078,-1320.535
42.700,1021566.104,1105590.974,1052237.569,555778.733,-69807.856,-5878.771,-822.681,-1178.811
42.800,1012852.838,1105238.700,1052945.154,557571.577,-69844.578,-6369.874,-671.688,-1039.860
42.900,1003929.479,1104807.692,1053646.997,559355.973,-69486.824,-6866.669,-528.545,-904.848
43.000,994807.605,1104296.341,1054342.611,561131.926,-68730.235,-7366.315,-394.630,-774.899
43.100,985498.763,1103703.130,1055031.497,562899.445,-67573.822,-7865.890,-271.242,-651.083
43.200,976014.448,1103026.637,1055713.140,564658.537,-66019.942,-8362.423,-159.589,-534.411
43.300,966366.078,1102265.531,1056387.019,566409.207,-64074.261,-8852.914,-60.776,-425.829
43.400,956564.968,1101418.574,1057052.599,568151.464,-61745.720,-9334.365,24.200,-326.201
43.500,946622.315,1100484.616,1057709.334,569885.315,-59046.482,-9803.800,94.461,-236.315
43.600,936549.177,1099462.600,1058356.670,571610.767,-55991.847,-10258.295,149.252,-156.865
43.700,926356.456,1098351.555,1058994.045,573327.829,-52600.133,-10694.997,187.952,-88.456
43.800,916054.883,1097150.600,1059620.885,575036.508,-48892.521,-11111.153,210.072,-31.592
43.900,905655.007,1095858.937,1060236.614,576736.811,-44892.878,-11504.129,215.262,13.324
44.000,895167.181,1094475.853,1060840.644,578428.747,-40627.546,-11871.431,203.312,45.995
44.100,884601.552,1093000.720,1061432.383,580112.323,-36125.125,-12210.725,174.152,66.227
44.200,873968.054,1091432.986,1062011.234,581787.546,-31416.221,-12519.857,127.855,73.940
44.300,863276.395,1089772.183,1062576.594,583454.425,-26533.188,-12796.864,64.631,69.157
44.400,852536.059,1088017.918,1063127.854,585112.967,-21509.851,-13039.995,-15.174,52.009
44.500,841756.291,1086169.872,1063664.403,586763.179,-16381.219,-13247.721,-111.081,22.731
44.600,830946.099,1084227.802,1064185.627,588405.068,-11183.185,-13418.743,-222.485,-18.338
44.700,820114.250,1082191.535,1064690.908,590038.643,-5952.224,-13552.008,-348.660,-70.764
44.800,809269.263,1080060.968,1065179.626,591663.910,-725.081,-13646.717,-488.766,-134.019
44.900,798419.410,1077836.066,1065651.158,593280.876,4461.533,-13702.332,-641.855,-207.489
45.000,787572.716,1075516.858,1066104.883,594889.547,9571.270,-13718.582,-806.883,-290.477
45.100,776736.955,1073103.438,1066540.176,596489.931,14568.471,-13695.460,-982.716,-382.213
45.200,765919.652,1070595.960,1066956.413,598082.034,19418.486,-13633.226,-1168.138,-481.858
45.300,755128.083,1067994.640,1067352.970,599665.862,24087.973,-13532.407,-1361.865,-588.515
45.400,744369.275,1065299.748,1067729.224,601241.421,28545.194,-13393.797,-1562.553,-701.233
45.500,733650.010,1062511.611,1068084.552,602808.717,32760.298,-13218.455,-1768.813,-819.022
45.600,722976.822,1059630.611,1068418.333,604367.755,36705.578,-13007.695,-1979.217,-940.854
45.700,712356.004,1056657.179,1068729.949,605918.541,40355.702,-12763.079,-2192.316,-1065.680
45.800,701793.608,1053591.797,1069018.781,607461.079,43687.911,-12486.401,-2406.648,-1192.437
45.900,691295.445,1050434.993,1069284.217,608995.375,46682.187,-12179.674,-2620.755,-1320.054
46.000,680867.093,1047187.342,1069525.645,610521.433,49321.399,-11845.113,-2833.190,-1447.464
46.100,670513.898,1043849.463,1069742.457,612039.257,51591.407,-11485.119,-3042.537,-1573.614
46.200,660240.973,1040422.015,1069934.048,613548.850,53481.152,-11102.258,-3247.416,-1697.472
46.300,650053.209,1036905.699,1070099.819,615050.218,54982.712,-10699.240,-3446.497,-1818.035
46.400,639955.272,1033301.254,1070239.173,616543.362,56091.321,-10278.900,-3638.509,-1934.339
46.500,629951.609,1029609.453,1070351.518,618028.286,56805.374,-9844.172,-3822.252,-2045.463
46.600,620046.452,1025831.106,1070436.269,619504.992,57126.394,-9398.065,-3996.605,-2150.541
46.700,610243.822,1021967.056,1070492.843,620973.484,57058.979,-8943.642,-4160.530,-2248.765
46.800,600547.531,1018018.177,1070520.664,622433.762,56610.715,-8483.994,-4313.088,-2339.391
46.900,590961.188,1013985.371,1070519.163,623885.828,55792.076,-8022.212,-4453.435,-2421.748
47.000,581488.201,1009869.569,1070487.773,625329.685,54616.288,-7561.370,-4580.836,-2495.235
47.100,572131.783,1005671.730,1070425.937,626765.333,53099.186,-7104.492,-4694.665,-2559.334
47.200,562894.954,1001392.835,1070333.103,628192.772,51259.035,-6654.535,-4794.409,-2613.606
47.300,553780.545,997033.889,1070208.724,629612.003,49116.359,-6214.362,-4879.676,-2657.698
47.400,544791.206,992595.920,1070052.261,631023.026,46693.758,-5786.722,-4950.192,-2691.343
47.500,535929.402,988079.975,1069863.183,632425.841,44015.726,-5374.228,-5005.806,-2714.358
47.600,527197.426,983487.121,1069640.963,633820.446,41108.467,-4979.336,-5046.487,-2726.651
47.700,518597.397,978818.440,1069385.083,635206.842,37999.693,-4604.328,-5072.324,-2728.213
47.800,510131.266,974075.033,1069095.033,636585.026,34718.403,-4251.298,-5083.526,-2719.121
47.900,501800.818,969258.014,1068770.309,637954.997,31294.647,-3922.128,-5080.415,-2699.538
48.000,493607.680,964368.511,1068410.415,639316.752,27759.279,-3618.485,-5063.423,-2669.706
48.100,485553.322,959407.662,1068014.863,640670.290,24143.709,-3341.802,-5033.090,-2629.948
48.200,477639.061,954376.620,1067583.172,642015.607,20479.642,-3093.271,-4990.054,-2580.662
48.300,469866.064,949276.544,1067114.870,643352.701,16798.822,-2873.838,-4935.050,-2522.321
48.400,462235.356,944108.603,1066609.492,644681.568,13132.777,-2684.191,-4868.900,-2455.466
48.500,454747.818,938873.973,1066066.581,646002.204,9512.559,-2524.763,-4792.505,-2380.704
48.600,447404.196,933573.836,1065485.689,647314.605,5968.497,-2395.722,-4706.842,-2298.703
48.700,440205.101,928209.379,1064866.376,648618.767,2529.954,-2296.979,-4612.953,-2210.183
48.800,433151.015,922781.795,1064208.208,649914.685,-774.907,-2228.186,-4511.934,-2115.915
48.900,426242.294,917292.276,1063510.762,651202.354,-3919.345,-2188.746,-4404.931,-2016.711
49.000,419479.170,911742.019,1062773.622,652481.768,-6878.253,-2177.817,-4293.123,-1913.416
49.100,412861.758,906132.222,1061996.380,653752.921,-9628.357,-2194.326,-4177.721,-1806.905
49.200,406390.058,900464.082,1061178.639,655015.808,-12148.425,-2236.976,-4059.949,-1698.072
49.300,400063.957,894738.796,1060320.006,656270.423,-14419.446,-2304.263,-3941.039,-1587.823
49.400,393883.233,888957.557,1059420.099,657516.758,-16424.794,-2394.491,-3822.220,-1477.069
49.500,387847.563,883121.560,1058478.545,658754.806,-18150.346,-2505.787,-3704.705,-1366.721
49.600,381956.519,877231.992,1057494.977,659984.561,-19584.589,-2636.120,-3589.685,-1257.675
49.700,376209.578,871290.037,1056469.037,661206.014,-20718.678,-2783.322,-3478.316,-1150.814
49.800,370606.120,865296.877,1055400.378,662419.158,-21546.487,-2945.107,-3371.712,-1046.994
49.900,365145.435,859253.684,1054288.657,663623.985,-22064.622,-3119.092,-3270.932,-947.037
50.000,359826.728,853161.627,1053133.542,664820.486,-22272.417,-3302.815,-3176.978,-851.730
50.100,354649.115,847021.865,1051934.709,666008.652,-22171.898,-3493.761,-3090.781,-761.813
50.200,349611.633,840835.551,1050691.842,667188.475,-21767.732,-3689.378,-3013.196,-677.975
50.300,344713.241,834603.830,1049404.631,668359.945,-21067.147,-3887.103,-2944.995,-600.850
50.400,339952.823,828327.836,1048072.778,669523.053,-20079.831,-4084.382,-2886.864,-531.009
50.500,335329.190,822008.695,1046695.990,670677.789,-18817.815,-4278.693,-2839.391,-468.958
50.600,330841.087,815647.522,1045273.982,671824.142,-17295.335,-4467.569,-2803.070,-415.135
50.700,326487.190,809245.423,1043806.479,672962.104,-15528.675,-4648.614,-2778.291,-369.903
50.800,322266.115,802803.489,1042293.213,674091.662,-13536.005,-4819.532,-2765.343,-333.550
50.900,318176.415,796322.803,1040733.922,675212.807,-11337.214,-4978.140,-2764.405,-306.287
51.000,314216.590,789804.434,1039128.353,676325.528,-8953.743,-5122.386,-2775.553,-288.243
51.100,310385.083,783249.439,1037476.261,677429.813,-6408.405,-5250.370,-2798.754,-279.471
51.200,306680.287,776658.862,1035777.409,678525.651,-3725.194,-5360.353,-2833.870,-279.942
51.300,303100.545,770033.732,1034031.564,679613.030,-929.076,-5450.773,-2880.659,-289.548
51.400,299644.157,763375.066,1032238.506,680691.939,1954.223,-5520.256,-2938.779,-308.105
51.500,296309.378,756683.867,1030398.016,681762.366,4898.438,-5567.628,-3007.791,-335.355
51.600,293094.422,749961.121,1028509.887,682824.298,7876.999,-5591.919,-3087.164,-370.966
51.700,289997.467,743207.802,1026573.916,683877.723,10863.268,-5592.371,-3176.279,-414.540
51.800,287016.654,736424.867,1024589.909,684922.629,13830.788,-5568.444,-3274.437,-465.613
51.900,284150.093,729613.259,1022557.677,685959.003,16753.527,-5519.817,-3380.863,-523.661
52.000,281395.861,722773.904,1020477.040,686986.832,19606.111,-5446.388,-3494.717,-588.107
52.100,278752.008,715907.714,1018347.822,688006.103,22364.045,-5348.276,-3615.098,-658.324
52.200,276216.560,709015.582,1016169.855,689016.803,25003.918,-5225.816,-3741.054,-733.642
52.300,273787.519,702098.387,1013942.978,690018.919,27503.597,-5079.553,-3871.592,-813.350
52.400,271462.863,695156.991,1011667.034,691012.437,29842.394,-4910.237,-4005.683,-896.710
52.500,269240.555,688192.240,1009341.874,691997.343,32001.236,-4718.814,-4142.274,-982.957
52.600,267118.539,681205.495,1006967.356,692973.625,33962.801,-4505.883,-4280.296,-1071.307
52.700,265094.744,674200.235,1004543.340,693941.268,35711.645,-4270.090,-4418.675,-1160.967
52.800,263167.089,667180.454,1002069.697,694900.258,37234.307,-4009.735,-4556.338,-1251.140
52.900,261333.480,660150.127,999546.299,695850.581,38519.399,-3723.340,-4692.225,-1341.030
53.000,259591.815,653113.207,996973.026,696792.223,39557.670,-3409.677,-4825.295,-1429.854
53.100,257939.985,646073.621,994349.764,697725.170,40342.055,-3067.792,-4954.538,-1516.841
53.200,256375.877,639035.265,991676.402,698649.408,40867.706,-2697.022,-5078.980,-1601.246
53.300,254897.374,632001.995,988952.837,699564.921,41131.997,-2297.002,-5197.691,-1682.351
53.400,253502.358,624977.630,986178.968,700471.697,41134.514,-1867.670,-5309.798,-1759.470
53.500,252188.711,617965.938,983354.702,701369.719,40877.027,-1409.272,-5414.482,-1831.960
53.600,250954.318,610970.634,980479.948,702258.974,40363.445,-922.360,-5510.993,-1899.220
53.700,249797.068,603995.374,977554.623,703139.447,39599.743,-407.790,-5598.651,-1960.698
53.800,248714.852,597043.750,974578.645,704011.122,38593.889,133.284,-5676.852,-2015.897
53.900,247705.573,590119.283,971551.939,704873.986,37355.741,699.419,-5745.075,-2064.376
54.000,246767.137,583225.421,968474.434,705728.024,35896.947,1288.895,-5802.880,-2105.753
54.100,245897.462,576365.532,965346.061,706573.219,34230.835,1899.726,-5849.915,-2139.711
54.200,245094.478,569542.901,962166.758,707409.559,32372.303,2529.683,-5885.917,-2165.997
54.300,244356.126,562760.725,958936.476,708237.027,30337.697,3176.305,-5910.706,-2184.422
54.400,243680.359,556022.109,955655.203,709055.609,28144.688,3836.928,-5924.156,-2194.867
54.500,243065.148,549330.066,952322.969,709865.289,25812.119,4508.700,-5926.200,-2197.279
54.600,242508.478,542687.511,948939.850,710666.053,23359.852,5188.613,-5916.819,-2191.670
54.700,242008.351,536097.258,945505.965,711457.886,20808.603,5873.523,-5896.052,-2178.122
54.800,241562.788,529562.022,942021.476,712240.773,18179.758,6560.186,-5863.989,-2156.779
54.900,241169.828,523084.411,938486.585,713014.698,15495.205,7245.287,-5820.777,-2127.849
55.000,240827.532,516666.933,934901.542,713779.646,12777.141,7925.467,-5766.615,-2091.600
55.100,240533.980,510311.986,931266.634,714535.604,10047.889,8597.358,-5701.755,-2048.360
55.200,240287.276,504021.864,927582.193,715282.554,7329.715,9257.607,-5626.497,-1998.508
55.300,240085.545,497798.752,923848.589,716020.483,4644.639,9902.906,-5541.189,-1942.478
55.400,239926.937,491644.729,920066.235,716749.376,2014.253,10530.018,-5446.224,-1880.750
55.500,239809.626,485561.766,916235.583,717469.217,-540.454,11135.806,-5342.037,-1813.847
55.600,239731.812,479551.727,912357.122,718179.992,-2999.268,11717.254,-5229.103,-1742.332
55.700,239691.719,473616.371,908431.382,718881.686,-5342.918,12271.495,-5107.931,-1666.804
55.800,239687.600,467757.349,904458.928,719574.283,-7553.243,12795.828,-4979.066,-1587.889
55.900,239717.732,461976.210,900440.362,720257.770,-9613.362,13287.744,-4843.078,-1506.237
56.000,239780.423,456274.397,896376.321,720932.130,-11507.831,13744.939,-4700.563,-1422.518
56.100,239874.007,450653.252,892267.476,721597.350,-13222.768,14165.335,-4552.137,-1337.411
56.200,239996.848,445114.014,888114.532,722253.415,-14745.968,14547.090,-4398.435,-1251.604
56.300,240147.338,439657.826,883918.226,722900.310,-16066.992,14888.615,-4240.099,-1165.787
56.400,240323.899,434285.730,879679.323,723538.020,-17177.238,15188.581,-4077.782,-1080.643
56.500,240524.984,428998.674,875398.622,724166.531,-18069.991,15445.927,-3912.140,-996.844
56.600,240749.075,423797.510,871076.948,724785.828,-18740.463,15659.866,-3743.826,-915.049
56.700,240994.686,418682.999,866715.154,725395.897,-19185.811,15829.886,-3573.488,-835.893
56.800,241260.359,413655.812,862314.119,725996.724,-19405.129,15955.755,-3401.765,-759.984
56.900,241544.671,408716.530,857874.746,726588.293,-19399.441,16037.517,-3229.280,-687.900
57.000,241846.227,403865.650,853397.964,727170.592,-19171.654,16075.491,-3056.639,-620.181
57.100,242163.666,399103.583,848884.721,727743.605,-18726.520,16070.272,-2884.426,-557.327
57.200,242495.658,394430.660,844335.989,728307.319,-18070.558,16022.728,-2713.198,-499.793
